etfCode,name,missingField,coverageScore
441800,TIME Korea플러스배당액티브,issuer,0.45
441800,TIME Korea플러스배당액티브,benchmarkName,0.45
441800,TIME Korea플러스배당액티브,descriptions,0.45
441800,TIME Korea플러스배당액티브,distribution,0.45
441800,TIME Korea플러스배당액티브,sectorCountryWeights,0.45
441800,TIME Korea플러스배당액티브,feesAndAssets,0.45
442090,에셋플러스 코리아대장장이액티브,issuer,0.45
442090,에셋플러스 코리아대장장이액티브,benchmarkName,0.45
442090,에셋플러스 코리아대장장이액티브,descriptions,0.45
442090,에셋플러스 코리아대장장이액티브,distribution,0.45
442090,에셋플러스 코리아대장장이액티브,sectorCountryWeights,0.45
442090,에셋플러스 코리아대장장이액티브,feesAndAssets,0.45
442260,마이티 다이나믹퀀트액티브,issuer,0.45
442260,마이티 다이나믹퀀트액티브,benchmarkName,0.45
442260,마이티 다이나믹퀀트액티브,descriptions,0.45
442260,마이티 다이나믹퀀트액티브,distribution,0.45
442260,마이티 다이나믹퀀트액티브,sectorCountryWeights,0.45
442260,마이티 다이나믹퀀트액티브,feesAndAssets,0.45
444200,SOL 코리아메가테크액티브,issuer,0.45
444200,SOL 코리아메가테크액티브,benchmarkName,0.45
444200,SOL 코리아메가테크액티브,descriptions,0.45
444200,SOL 코리아메가테크액티브,distribution,0.45
444200,SOL 코리아메가테크액티브,sectorCountryWeights,0.45
444200,SOL 코리아메가테크액티브,feesAndAssets,0.45
445150,KODEX 친환경조선해운액티브,issuer,0.45
445150,KODEX 친환경조선해운액티브,benchmarkName,0.45
445150,KODEX 친환경조선해운액티브,descriptions,0.45
445150,KODEX 친환경조선해운액티브,distribution,0.45
445150,KODEX 친환경조선해운액티브,sectorCountryWeights,0.45
445150,KODEX 친환경조선해운액티브,feesAndAssets,0.45
445290,KODEX 로봇액티브,issuer,0.45
445290,KODEX 로봇액티브,benchmarkName,0.45
445290,KODEX 로봇액티브,descriptions,0.45
445290,KODEX 로봇액티브,distribution,0.45
445290,KODEX 로봇액티브,sectorCountryWeights,0.45
445290,KODEX 로봇액티브,feesAndAssets,0.45
445690,BNK 주주가치액티브,issuer,0.45
445690,BNK 주주가치액티브,benchmarkName,0.45
445690,BNK 주주가치액티브,descriptions,0.45
445690,BNK 주주가치액티브,distribution,0.45
445690,BNK 주주가치액티브,sectorCountryWeights,0.45
445690,BNK 주주가치액티브,feesAndAssets,0.45
445910,TIGER MKF배당귀족,issuer,0.35
445910,TIGER MKF배당귀족,benchmarkName,0.35
445910,TIGER MKF배당귀족,descriptions,0.35
445910,TIGER MKF배당귀족,strategyFacts,0.35
445910,TIGER MKF배당귀족,distribution,0.35
445910,TIGER MKF배당귀족,sectorCountryWeights,0.35
445910,TIGER MKF배당귀족,feesAndAssets,0.35
446700,RISE 배터리 리사이클링,issuer,0.35
446700,RISE 배터리 리사이클링,benchmarkName,0.35
446700,RISE 배터리 리사이클링,descriptions,0.35
446700,RISE 배터리 리사이클링,strategyFacts,0.35
446700,RISE 배터리 리사이클링,distribution,0.35
446700,RISE 배터리 리사이클링,sectorCountryWeights,0.35
446700,RISE 배터리 리사이클링,feesAndAssets,0.35
447430,ACE 주주환원가치주액티브,issuer,0.45
447430,ACE 주주환원가치주액티브,benchmarkName,0.45
447430,ACE 주주환원가치주액티브,descriptions,0.45
447430,ACE 주주환원가치주액티브,distribution,0.45
447430,ACE 주주환원가치주액티브,sectorCountryWeights,0.45
447430,ACE 주주환원가치주액티브,feesAndAssets,0.45
448100,WON 200,issuer,0.35
448100,WON 200,benchmarkName,0.35
448100,WON 200,descriptions,0.35
448100,WON 200,strategyFacts,0.35
448100,WON 200,distribution,0.35
448100,WON 200,sectorCountryWeights,0.35
448100,WON 200,feesAndAssets,0.35
448570,FOCUS AI코리아액티브,issuer,0.45
448570,FOCUS AI코리아액티브,benchmarkName,0.45
448570,FOCUS AI코리아액티브,descriptions,0.45
448570,FOCUS AI코리아액티브,distribution,0.45
448570,FOCUS AI코리아액티브,sectorCountryWeights,0.45
448570,FOCUS AI코리아액티브,feesAndAssets,0.45
449450,PLUS K방산,descriptions,0.75
449450,PLUS K방산,sectorCountryWeights,0.75
450910,SOL 코스닥150,issuer,0.35
450910,SOL 코스닥150,benchmarkName,0.35
450910,SOL 코스닥150,descriptions,0.35
450910,SOL 코스닥150,strategyFacts,0.35
450910,SOL 코스닥150,distribution,0.35
450910,SOL 코스닥150,sectorCountryWeights,0.35
450910,SOL 코스닥150,feesAndAssets,0.35
451060,1Q 200액티브,issuer,0.45
451060,1Q 200액티브,benchmarkName,0.45
451060,1Q 200액티브,descriptions,0.45
451060,1Q 200액티브,distribution,0.45
451060,1Q 200액티브,sectorCountryWeights,0.45
451060,1Q 200액티브,feesAndAssets,0.45
454320,HANARO CAPEX설비투자iSelect,issuer,0.35
454320,HANARO CAPEX설비투자iSelect,benchmarkName,0.35
454320,HANARO CAPEX설비투자iSelect,descriptions,0.35
454320,HANARO CAPEX설비투자iSelect,strategyFacts,0.35
454320,HANARO CAPEX설비투자iSelect,distribution,0.35
454320,HANARO CAPEX설비투자iSelect,sectorCountryWeights,0.35
454320,HANARO CAPEX설비투자iSelect,feesAndAssets,0.35
455850,SOL AI반도체소부장,issuer,0.35
455850,SOL AI반도체소부장,benchmarkName,0.35
455850,SOL AI반도체소부장,descriptions,0.35
455850,SOL AI반도체소부장,strategyFacts,0.35
455850,SOL AI반도체소부장,distribution,0.35
455850,SOL AI반도체소부장,sectorCountryWeights,0.35
455850,SOL AI반도체소부장,feesAndAssets,0.35
455860,SOL 2차전지소부장Fn,issuer,0.35
455860,SOL 2차전지소부장Fn,benchmarkName,0.35
455860,SOL 2차전지소부장Fn,descriptions,0.35
455860,SOL 2차전지소부장Fn,strategyFacts,0.35
455860,SOL 2차전지소부장Fn,distribution,0.35
455860,SOL 2차전지소부장Fn,sectorCountryWeights,0.35
455860,SOL 2차전지소부장Fn,feesAndAssets,0.35
457930,BNK 미래전략기술액티브,issuer,0.45
457930,BNK 미래전략기술액티브,benchmarkName,0.45
457930,BNK 미래전략기술액티브,descriptions,0.45
457930,BNK 미래전략기술액티브,distribution,0.45
457930,BNK 미래전략기술액티브,sectorCountryWeights,0.45
457930,BNK 미래전략기술액티브,feesAndAssets,0.45
457990,PLUS 태양광&ESS,issuer,0.35
457990,PLUS 태양광&ESS,benchmarkName,0.35
457990,PLUS 태양광&ESS,descriptions,0.35
457990,PLUS 태양광&ESS,strategyFacts,0.35
457990,PLUS 태양광&ESS,distribution,0.35
457990,PLUS 태양광&ESS,sectorCountryWeights,0.35
457990,PLUS 태양광&ESS,feesAndAssets,0.35
461450,KODEX 코스닥글로벌,issuer,0.35
461450,KODEX 코스닥글로벌,benchmarkName,0.35
461450,KODEX 코스닥글로벌,descriptions,0.35
461450,KODEX 코스닥글로벌,strategyFacts,0.35
461450,KODEX 코스닥글로벌,distribution,0.35
461450,KODEX 코스닥글로벌,sectorCountryWeights,0.35
461450,KODEX 코스닥글로벌,feesAndAssets,0.35
461490,RISE 글로벌자산배분액티브,issuer,0.45
461490,RISE 글로벌자산배분액티브,benchmarkName,0.45
461490,RISE 글로벌자산배분액티브,descriptions,0.45
461490,RISE 글로벌자산배분액티브,distribution,0.45
461490,RISE 글로벌자산배분액티브,sectorCountryWeights,0.45
461490,RISE 글로벌자산배분액티브,feesAndAssets,0.45
461580,TIGER 코스닥글로벌,issuer,0.35
461580,TIGER 코스닥글로벌,benchmarkName,0.35
461580,TIGER 코스닥글로벌,descriptions,0.35
461580,TIGER 코스닥글로벌,strategyFacts,0.35
461580,TIGER 코스닥글로벌,distribution,0.35
461580,TIGER 코스닥글로벌,sectorCountryWeights,0.35
461580,TIGER 코스닥글로벌,feesAndAssets,0.35
461950,KODEX 2차전지핵심소재10,issuer,0.35
461950,KODEX 2차전지핵심소재10,benchmarkName,0.35
461950,KODEX 2차전지핵심소재10,descriptions,0.35
461950,KODEX 2차전지핵심소재10,strategyFacts,0.35
461950,KODEX 2차전지핵심소재10,distribution,0.35
461950,KODEX 2차전지핵심소재10,sectorCountryWeights,0.35
461950,KODEX 2차전지핵심소재10,feesAndAssets,0.35
462010,TIGER 2차전지소재Fn,issuer,0.35
462010,TIGER 2차전지소재Fn,benchmarkName,0.35
462010,TIGER 2차전지소재Fn,descriptions,0.35
462010,TIGER 2차전지소재Fn,strategyFacts,0.35
462010,TIGER 2차전지소재Fn,distribution,0.35
462010,TIGER 2차전지소재Fn,sectorCountryWeights,0.35
462010,TIGER 2차전지소재Fn,feesAndAssets,0.35
462330,KODEX 2차전지산업레버리지,issuer,0.45
462330,KODEX 2차전지산업레버리지,benchmarkName,0.45
462330,KODEX 2차전지산업레버리지,descriptions,0.45
462330,KODEX 2차전지산업레버리지,distribution,0.45
462330,KODEX 2차전지산업레버리지,sectorCountryWeights,0.45
462330,KODEX 2차전지산업레버리지,feesAndAssets,0.45
462900,KoAct 바이오헬스케어액티브,issuer,0.45
462900,KoAct 바이오헬스케어액티브,benchmarkName,0.45
462900,KoAct 바이오헬스케어액티브,descriptions,0.45
462900,KoAct 바이오헬스케어액티브,distribution,0.45
462900,KoAct 바이오헬스케어액티브,sectorCountryWeights,0.45
462900,KoAct 바이오헬스케어액티브,feesAndAssets,0.45
463050,TIME K바이오액티브,issuer,0.45
463050,TIME K바이오액티브,benchmarkName,0.45
463050,TIME K바이오액티브,descriptions,0.45
463050,TIME K바이오액티브,distribution,0.45
463050,TIME K바이오액티브,sectorCountryWeights,0.45
463050,TIME K바이오액티브,feesAndAssets,0.45
463250,TIGER K방산&우주,issuer,0.35
463250,TIGER K방산&우주,benchmarkName,0.35
463250,TIGER K방산&우주,descriptions,0.35
463250,TIGER K방산&우주,strategyFacts,0.35
463250,TIGER K방산&우주,distribution,0.35
463250,TIGER K방산&우주,sectorCountryWeights,0.35
463250,TIGER K방산&우주,feesAndAssets,0.35
464600,SOL 자동차소부장Fn,issuer,0.35
464600,SOL 자동차소부장Fn,benchmarkName,0.35
464600,SOL 자동차소부장Fn,descriptions,0.35
464600,SOL 자동차소부장Fn,strategyFacts,0.35
464600,SOL 자동차소부장Fn,distribution,0.35
464600,SOL 자동차소부장Fn,sectorCountryWeights,0.35
464600,SOL 자동차소부장Fn,feesAndAssets,0.35
464610,SOL 의료기기소부장Fn,issuer,0.35
464610,SOL 의료기기소부장Fn,benchmarkName,0.35
464610,SOL 의료기기소부장Fn,descriptions,0.35
464610,SOL 의료기기소부장Fn,strategyFacts,0.35
464610,SOL 의료기기소부장Fn,distribution,0.35
464610,SOL 의료기기소부장Fn,sectorCountryWeights,0.35
464610,SOL 의료기기소부장Fn,feesAndAssets,0.35
465330,RISE 2차전지TOP10,issuer,0.35
465330,RISE 2차전지TOP10,benchmarkName,0.35
465330,RISE 2차전지TOP10,descriptions,0.35
465330,RISE 2차전지TOP10,strategyFacts,0.35
465330,RISE 2차전지TOP10,distribution,0.35
465330,RISE 2차전지TOP10,sectorCountryWeights,0.35
465330,RISE 2차전지TOP10,feesAndAssets,0.35
466810,BNK 2차전지양극재,issuer,0.35
466810,BNK 2차전지양극재,benchmarkName,0.35
466810,BNK 2차전지양극재,descriptions,0.35
466810,BNK 2차전지양극재,strategyFacts,0.35
466810,BNK 2차전지양극재,distribution,0.35
466810,BNK 2차전지양극재,sectorCountryWeights,0.35
466810,BNK 2차전지양극재,feesAndAssets,0.35
466920,SOL 조선TOP3플러스,issuer,0.35
466920,SOL 조선TOP3플러스,benchmarkName,0.35
466920,SOL 조선TOP3플러스,descriptions,0.35
466920,SOL 조선TOP3플러스,strategyFacts,0.35
466920,SOL 조선TOP3플러스,distribution,0.35
466920,SOL 조선TOP3플러스,sectorCountryWeights,0.35
466920,SOL 조선TOP3플러스,feesAndAssets,0.35
466930,SOL 자동차TOP3플러스,issuer,0.35
466930,SOL 자동차TOP3플러스,benchmarkName,0.35
466930,SOL 자동차TOP3플러스,descriptions,0.35
466930,SOL 자동차TOP3플러스,strategyFacts,0.35
466930,SOL 자동차TOP3플러스,distribution,0.35
466930,SOL 자동차TOP3플러스,sectorCountryWeights,0.35
466930,SOL 자동차TOP3플러스,feesAndAssets,0.35
466940,TIGER 은행고배당플러스TOP10,issuer,0.35
466940,TIGER 은행고배당플러스TOP10,benchmarkName,0.35
466940,TIGER 은행고배당플러스TOP10,descriptions,0.35
466940,TIGER 은행고배당플러스TOP10,strategyFacts,0.35
466940,TIGER 은행고배당플러스TOP10,distribution,0.35
466940,TIGER 은행고배당플러스TOP10,sectorCountryWeights,0.35
466940,TIGER 은행고배당플러스TOP10,feesAndAssets,0.35
469070,RISE AI&로봇,issuer,0.35
469070,RISE AI&로봇,benchmarkName,0.35
469070,RISE AI&로봇,descriptions,0.35
469070,RISE AI&로봇,strategyFacts,0.35
469070,RISE AI&로봇,distribution,0.35
469070,RISE AI&로봇,sectorCountryWeights,0.35
469070,RISE AI&로봇,feesAndAssets,0.35
469150,ACE AI반도체TOP3+,issuer,0.35
469150,ACE AI반도체TOP3+,benchmarkName,0.35
469150,ACE AI반도체TOP3+,descriptions,0.35
469150,ACE AI반도체TOP3+,strategyFacts,0.35
469150,ACE AI반도체TOP3+,distribution,0.35
469150,ACE AI반도체TOP3+,sectorCountryWeights,0.35
469150,ACE AI반도체TOP3+,feesAndAssets,0.35
469170,ACE 포스코그룹포커스,issuer,0.35
469170,ACE 포스코그룹포커스,benchmarkName,0.35
469170,ACE 포스코그룹포커스,descriptions,0.35
469170,ACE 포스코그룹포커스,strategyFacts,0.35
469170,ACE 포스코그룹포커스,distribution,0.35
469170,ACE 포스코그룹포커스,sectorCountryWeights,0.35
469170,ACE 포스코그룹포커스,feesAndAssets,0.35
469790,KIWOOM 코리아테크TOP10,issuer,0.35
469790,KIWOOM 코리아테크TOP10,benchmarkName,0.35
469790,KIWOOM 코리아테크TOP10,descriptions,0.35
469790,KIWOOM 코리아테크TOP10,strategyFacts,0.35
469790,KIWOOM 코리아테크TOP10,distribution,0.35
469790,KIWOOM 코리아테크TOP10,sectorCountryWeights,0.35
469790,KIWOOM 코리아테크TOP10,feesAndAssets,0.35
470310,UNICORN 생성형AI강소기업액티브,issuer,0.45
470310,UNICORN 생성형AI강소기업액티브,benchmarkName,0.45
470310,UNICORN 생성형AI강소기업액티브,descriptions,0.45
470310,UNICORN 생성형AI강소기업액티브,distribution,0.45
470310,UNICORN 생성형AI강소기업액티브,sectorCountryWeights,0.45
470310,UNICORN 생성형AI강소기업액티브,feesAndAssets,0.45
471760,TIGER AI반도체핵심공정,issuer,0.35
471760,TIGER AI반도체핵심공정,benchmarkName,0.35
471760,TIGER AI반도체핵심공정,descriptions,0.35
471760,TIGER AI반도체핵심공정,strategyFacts,0.35
471760,TIGER AI반도체핵심공정,distribution,0.35
471760,TIGER AI반도체핵심공정,sectorCountryWeights,0.35
471760,TIGER AI반도체핵심공정,feesAndAssets,0.35
471780,TIGER 코리아테크액티브,issuer,0.45
471780,TIGER 코리아테크액티브,benchmarkName,0.45
471780,TIGER 코리아테크액티브,descriptions,0.45
471780,TIGER 코리아테크액티브,distribution,0.45
471780,TIGER 코리아테크액티브,sectorCountryWeights,0.45
471780,TIGER 코리아테크액티브,feesAndAssets,0.45
471990,KODEX AI반도체핵심장비,issuer,0.35
471990,KODEX AI반도체핵심장비,benchmarkName,0.35
471990,KODEX AI반도체핵심장비,descriptions,0.35
471990,KODEX AI반도체핵심장비,strategyFacts,0.35
471990,KODEX AI반도체핵심장비,distribution,0.35
471990,KODEX AI반도체핵심장비,sectorCountryWeights,0.35
471990,KODEX AI반도체핵심장비,feesAndAssets,0.35
472150,TIGER 배당커버드콜액티브,issuer,0.45
472150,TIGER 배당커버드콜액티브,benchmarkName,0.45
472150,TIGER 배당커버드콜액티브,descriptions,0.45
472150,TIGER 배당커버드콜액티브,distribution,0.45
472150,TIGER 배당커버드콜액티브,sectorCountryWeights,0.45
472150,TIGER 배당커버드콜액티브,feesAndAssets,0.45
472720,TRUSTON 주주가치액티브,issuer,0.45
472720,TRUSTON 주주가치액티브,benchmarkName,0.45
472720,TRUSTON 주주가치액티브,descriptions,0.45
472720,TRUSTON 주주가치액티브,distribution,0.45
472720,TRUSTON 주주가치액티브,sectorCountryWeights,0.45
472720,TRUSTON 주주가치액티브,feesAndAssets,0.45
472840,IBK 200,issuer,0.35
472840,IBK 200,benchmarkName,0.35
472840,IBK 200,descriptions,0.35
472840,IBK 200,strategyFacts,0.35
472840,IBK 200,distribution,0.35
472840,IBK 200,sectorCountryWeights,0.35
472840,IBK 200,feesAndAssets,0.35
474590,WON 반도체밸류체인액티브,issuer,0.45
474590,WON 반도체밸류체인액티브,benchmarkName,0.45
474590,WON 반도체밸류체인액티브,descriptions,0.45
474590,WON 반도체밸류체인액티브,distribution,0.45
474590,WON 반도체밸류체인액티브,sectorCountryWeights,0.45
474590,WON 반도체밸류체인액티브,feesAndAssets,0.45
475050,ACE KPOP포커스,issuer,0.35
475050,ACE KPOP포커스,benchmarkName,0.35
475050,ACE KPOP포커스,descriptions,0.35
475050,ACE KPOP포커스,strategyFacts,0.35
475050,ACE KPOP포커스,distribution,0.35
475050,ACE KPOP포커스,sectorCountryWeights,0.35
475050,ACE KPOP포커스,feesAndAssets,0.35
475300,SOL 반도체전공정,issuer,0.35
475300,SOL 반도체전공정,benchmarkName,0.35
475300,SOL 반도체전공정,descriptions,0.35
475300,SOL 반도체전공정,strategyFacts,0.35
475300,SOL 반도체전공정,distribution,0.35
475300,SOL 반도체전공정,sectorCountryWeights,0.35
475300,SOL 반도체전공정,feesAndAssets,0.35
475310,SOL 반도체후공정,issuer,0.35
475310,SOL 반도체후공정,benchmarkName,0.35
475310,SOL 반도체후공정,descriptions,0.35
475310,SOL 반도체후공정,strategyFacts,0.35
475310,SOL 반도체후공정,distribution,0.35
475310,SOL 반도체후공정,sectorCountryWeights,0.35
475310,SOL 반도체후공정,feesAndAssets,0.35
475720,RISE 200위클리커버드콜,issuer,0.45
475720,RISE 200위클리커버드콜,benchmarkName,0.45
475720,RISE 200위클리커버드콜,descriptions,0.45
475720,RISE 200위클리커버드콜,distribution,0.45
475720,RISE 200위클리커버드콜,sectorCountryWeights,0.45
475720,RISE 200위클리커버드콜,feesAndAssets,0.45
476000,UNICORN 포스트IPO액티브,issuer,0.45
476000,UNICORN 포스트IPO액티브,benchmarkName,0.45
476000,UNICORN 포스트IPO액티브,descriptions,0.45
476000,UNICORN 포스트IPO액티브,distribution,0.45
476000,UNICORN 포스트IPO액티브,sectorCountryWeights,0.45
476000,UNICORN 포스트IPO액티브,feesAndAssets,0.45
476260,HANARO 반도체핵심공정주도주,issuer,0.35
476260,HANARO 반도체핵심공정주도주,benchmarkName,0.35
476260,HANARO 반도체핵심공정주도주,descriptions,0.35
476260,HANARO 반도체핵심공정주도주,strategyFacts,0.35
476260,HANARO 반도체핵심공정주도주,distribution,0.35
476260,HANARO 반도체핵심공정주도주,sectorCountryWeights,0.35
476260,HANARO 반도체핵심공정주도주,feesAndAssets,0.35
476800,KODEX 한국부동산리츠인프라,issuer,0.35
476800,KODEX 한국부동산리츠인프라,benchmarkName,0.35
476800,KODEX 한국부동산리츠인프라,descriptions,0.35
476800,KODEX 한국부동산리츠인프라,strategyFacts,0.35
476800,KODEX 한국부동산리츠인프라,distribution,0.35
476800,KODEX 한국부동산리츠인프라,sectorCountryWeights,0.35
476800,KODEX 한국부동산리츠인프라,feesAndAssets,0.35
476850,KoAct 배당성장액티브,issuer,0.45
476850,KoAct 배당성장액티브,benchmarkName,0.45
476850,KoAct 배당성장액티브,descriptions,0.45
476850,KoAct 배당성장액티브,distribution,0.45
476850,KoAct 배당성장액티브,sectorCountryWeights,0.45
476850,KoAct 배당성장액티브,feesAndAssets,0.45
479850,HANARO K-뷰티,issuer,0.35
479850,HANARO K-뷰티,benchmarkName,0.35
479850,HANARO K-뷰티,descriptions,0.35
479850,HANARO K-뷰티,strategyFacts,0.35
479850,HANARO K-뷰티,distribution,0.35
479850,HANARO K-뷰티,sectorCountryWeights,0.35
479850,HANARO K-뷰티,feesAndAssets,0.35
480460,WON 한국부동산TOP3플러스,issuer,0.35
480460,WON 한국부동산TOP3플러스,benchmarkName,0.35
480460,WON 한국부동산TOP3플러스,descriptions,0.35
480460,WON 한국부동산TOP3플러스,strategyFacts,0.35
480460,WON 한국부동산TOP3플러스,distribution,0.35
480460,WON 한국부동산TOP3플러스,sectorCountryWeights,0.35
480460,WON 한국부동산TOP3플러스,feesAndAssets,0.35
482030,KoAct 반도체&2차전지핵심소재액티브,issuer,0.45
482030,KoAct 반도체&2차전지핵심소재액티브,benchmarkName,0.45
482030,KoAct 반도체&2차전지핵심소재액티브,descriptions,0.45
482030,KoAct 반도체&2차전지핵심소재액티브,distribution,0.45
482030,KoAct 반도체&2차전지핵심소재액티브,sectorCountryWeights,0.45
482030,KoAct 반도체&2차전지핵심소재액티브,feesAndAssets,0.45
483020,KIWOOM 의료AI,issuer,0.35
483020,KIWOOM 의료AI,benchmarkName,0.35
483020,KIWOOM 의료AI,descriptions,0.35
483020,KIWOOM 의료AI,strategyFacts,0.35
483020,KIWOOM 의료AI,distribution,0.35
483020,KIWOOM 의료AI,sectorCountryWeights,0.35
483020,KIWOOM 의료AI,feesAndAssets,0.35
484880,SOL 금융지주플러스고배당,issuer,0.35
484880,SOL 금융지주플러스고배당,benchmarkName,0.35
484880,SOL 금융지주플러스고배당,descriptions,0.35
484880,SOL 금융지주플러스고배당,strategyFacts,0.35
484880,SOL 금융지주플러스고배당,distribution,0.35
484880,SOL 금융지주플러스고배당,sectorCountryWeights,0.35
484880,SOL 금융지주플러스고배당,feesAndAssets,0.35
486240,DAISHIN343 AI반도체&인프라액티브,issuer,0.45
486240,DAISHIN343 AI반도체&인프라액티브,benchmarkName,0.45
486240,DAISHIN343 AI반도체&인프라액티브,descriptions,0.45
486240,DAISHIN343 AI반도체&인프라액티브,distribution,0.45
486240,DAISHIN343 AI반도체&인프라액티브,sectorCountryWeights,0.45
486240,DAISHIN343 AI반도체&인프라액티브,feesAndAssets,0.45
487130,KoAct AI인프라액티브,issuer,0.45
487130,KoAct AI인프라액티브,benchmarkName,0.45
487130,KoAct AI인프라액티브,descriptions,0.45
487130,KoAct AI인프라액티브,distribution,0.45
487130,KoAct AI인프라액티브,sectorCountryWeights,0.45
487130,KoAct AI인프라액티브,feesAndAssets,0.45
487240,KODEX AI전력핵심설비,issuer,0.35
487240,KODEX AI전력핵심설비,benchmarkName,0.35
487240,KODEX AI전력핵심설비,descriptions,0.35
487240,KODEX AI전력핵심설비,strategyFacts,0.35
487240,KODEX AI전력핵심설비,distribution,0.35
487240,KODEX AI전력핵심설비,sectorCountryWeights,0.35
487240,KODEX AI전력핵심설비,feesAndAssets,0.35
487750,BNK 온디바이스AI,issuer,0.35
487750,BNK 온디바이스AI,benchmarkName,0.35
487750,BNK 온디바이스AI,descriptions,0.35
487750,BNK 온디바이스AI,strategyFacts,0.35
487750,BNK 온디바이스AI,distribution,0.35
487750,BNK 온디바이스AI,sectorCountryWeights,0.35
487750,BNK 온디바이스AI,feesAndAssets,0.35
488080,TIGER 반도체TOP10레버리지,issuer,0.45
488080,TIGER 반도체TOP10레버리지,benchmarkName,0.45
488080,TIGER 반도체TOP10레버리지,descriptions,0.45
488080,TIGER 반도체TOP10레버리지,distribution,0.45
488080,TIGER 반도체TOP10레버리지,sectorCountryWeights,0.45
488080,TIGER 반도체TOP10레버리지,feesAndAssets,0.45
488200,KIWOOM K-2차전지북미공급망,issuer,0.35
488200,KIWOOM K-2차전지북미공급망,benchmarkName,0.35
488200,KIWOOM K-2차전지북미공급망,descriptions,0.35
488200,KIWOOM K-2차전지북미공급망,strategyFacts,0.35
488200,KIWOOM K-2차전지북미공급망,distribution,0.35
488200,KIWOOM K-2차전지북미공급망,sectorCountryWeights,0.35
488200,KIWOOM K-2차전지북미공급망,feesAndAssets,0.35
488210,KIWOOM K-반도체북미공급망,issuer,0.35
488210,KIWOOM K-반도체북미공급망,benchmarkName,0.35
488210,KIWOOM K-반도체북미공급망,descriptions,0.35
488210,KIWOOM K-반도체북미공급망,strategyFacts,0.35
488210,KIWOOM K-반도체북미공급망,distribution,0.35
488210,KIWOOM K-반도체북미공급망,sectorCountryWeights,0.35
488210,KIWOOM K-반도체북미공급망,feesAndAssets,0.35
489030,PLUS 고배당주위클리커버드콜,issuer,0.45
489030,PLUS 고배당주위클리커버드콜,benchmarkName,0.45
489030,PLUS 고배당주위클리커버드콜,descriptions,0.45
489030,PLUS 고배당주위클리커버드콜,distribution,0.45
489030,PLUS 고배당주위클리커버드콜,sectorCountryWeights,0.45
489030,PLUS 고배당주위클리커버드콜,feesAndAssets,0.45
490480,SOL K방산,issuer,0.35
490480,SOL K방산,benchmarkName,0.35
490480,SOL K방산,descriptions,0.35
490480,SOL K방산,strategyFacts,0.35
490480,SOL K방산,distribution,0.35
490480,SOL K방산,sectorCountryWeights,0.35
490480,SOL K방산,feesAndAssets,0.35
491220,PLUS 200TR,issuer,0.35
491220,PLUS 200TR,benchmarkName,0.35
491220,PLUS 200TR,descriptions,0.35
491220,PLUS 200TR,strategyFacts,0.35
491220,PLUS 200TR,distribution,0.35
491220,PLUS 200TR,sectorCountryWeights,0.35
491220,PLUS 200TR,feesAndAssets,0.35
491510,파워 K-주주가치액티브,issuer,0.45
491510,파워 K-주주가치액티브,benchmarkName,0.45
491510,파워 K-주주가치액티브,descriptions,0.45
491510,파워 K-주주가치액티브,distribution,0.45
491510,파워 K-주주가치액티브,sectorCountryWeights,0.45
491510,파워 K-주주가치액티브,feesAndAssets,0.45
491700,HK 200,issuer,0.35
491700,HK 200,benchmarkName,0.35
491700,HK 200,descriptions,0.35
491700,HK 200,strategyFacts,0.35
491700,HK 200,distribution,0.35
491700,HK 200,sectorCountryWeights,0.35
491700,HK 200,feesAndAssets,0.35
491820,HANARO 전력설비투자,issuer,0.35
491820,HANARO 전력설비투자,benchmarkName,0.35
491820,HANARO 전력설비투자,descriptions,0.35
491820,HANARO 전력설비투자,strategyFacts,0.35
491820,HANARO 전력설비투자,distribution,0.35
491820,HANARO 전력설비투자,sectorCountryWeights,0.35
491820,HANARO 전력설비투자,feesAndAssets,0.35
494220,UNICORN SK하이닉스밸류체인액티브,issuer,0.45
494220,UNICORN SK하이닉스밸류체인액티브,benchmarkName,0.45
494220,UNICORN SK하이닉스밸류체인액티브,descriptions,0.45
494220,UNICORN SK하이닉스밸류체인액티브,distribution,0.45
494220,UNICORN SK하이닉스밸류체인액티브,sectorCountryWeights,0.45
494220,UNICORN SK하이닉스밸류체인액티브,feesAndAssets,0.45
494310,KODEX 반도체레버리지,issuer,0.45
494310,KODEX 반도체레버리지,benchmarkName,0.45
494310,KODEX 반도체레버리지,descriptions,0.45
494310,KODEX 반도체레버리지,distribution,0.45
494310,KODEX 반도체레버리지,sectorCountryWeights,0.45
494310,KODEX 반도체레버리지,feesAndAssets,0.45
494330,ACE 라이프자산주주가치액티브,issuer,0.45
494330,ACE 라이프자산주주가치액티브,benchmarkName,0.45
494330,ACE 라이프자산주주가치액티브,descriptions,0.45
494330,ACE 라이프자산주주가치액티브,distribution,0.45
494330,ACE 라이프자산주주가치액티브,sectorCountryWeights,0.45
494330,ACE 라이프자산주주가치액티브,feesAndAssets,0.45
494670,TIGER 조선TOP10,issuer,0.35
494670,TIGER 조선TOP10,benchmarkName,0.35
494670,TIGER 조선TOP10,descriptions,0.35
494670,TIGER 조선TOP10,strategyFacts,0.35
494670,TIGER 조선TOP10,distribution,0.35
494670,TIGER 조선TOP10,sectorCountryWeights,0.35
494670,TIGER 조선TOP10,feesAndAssets,0.35
494890,KODEX 200액티브,issuer,0.45
494890,KODEX 200액티브,benchmarkName,0.45
