etfCode,etfName,rank,holdingCode,holdingName,quantity,weightPct,status
157500,TIGER 증권,10,003470,유안타증권,629,0.92,OK
0094K0,TIGER 28-04 회사채(A+이상)액티브,,,,,,EMPTY_NO_TABLE
466930,SOL 자동차TOP3플러스,1,000270,기아,"2,620",27.65,OK
466930,SOL 자동차TOP3플러스,2,012330,현대모비스,734,26.32,OK
466930,SOL 자동차TOP3플러스,3,005380,현대차,695,22.70,OK
466930,SOL 자동차TOP3플러스,4,009150,삼성전기,93,8.82,OK
466930,SOL 자동차TOP3플러스,5,005930,삼성전자,277,5.19,OK
466930,SOL 자동차TOP3플러스,6,066570,LG전자,356,4.86,OK
466930,SOL 자동차TOP3플러스,7,011070,LG이노텍,46,2.24,OK
466930,SOL 자동차TOP3플러스,8,307950,현대오토에버,20,0.64,OK
466930,SOL 자동차TOP3플러스,9,018880,한온시스템,"1,633",0.41,OK
466930,SOL 자동차TOP3플러스,10,204320,HL만도,106,0.37,OK
483340,ACE 구글밸류체인액티브,1,000660,SK하이닉스,22,-,OK
472920,HK 종합채권(AA-이상)액티브,,,,,,EMPTY_NO_TABLE
196230,RISE 단기통안채,,,,,,EMPTY_NO_TABLE
414780,TIGER 차이나과창판STAR50(합성),,,,,,EMPTY_NO_TABLE
307520,TIGER 지주회사,1,034730,SK,238,13.36,OK
307520,TIGER 지주회사,2,000150,두산,84,10.01,OK
307520,TIGER 지주회사,3,028260,삼성물산,244,8.48,OK
307520,TIGER 지주회사,4,003550,LG,846,8.09,OK
307520,TIGER 지주회사,5,180640,한진칼,633,8.02,OK
307520,TIGER 지주회사,6,006260,LS,261,7.63,OK
307520,TIGER 지주회사,7,005490,POSCO홀딩스,212,6.29,OK
307520,TIGER 지주회사,8,267250,HD현대,312,5.95,OK
307520,TIGER 지주회사,9,078930,GS,679,5.20,OK
307520,TIGER 지주회사,10,010060,OCI홀딩스,199,3.92,OK
273140,KODEX 단기변동금리부채권액티브,,,,,,EMPTY_NO_TABLE
495230,KoAct 코리아밸류업액티브,1,000660,SK하이닉스,203,23.29,OK
495230,KoAct 코리아밸류업액티브,2,005930,삼성전자,"1,002",15.86,OK
495230,KoAct 코리아밸류업액티브,3,105560,KB금융,418,4.84,OK
495230,KoAct 코리아밸류업액티브,4,034730,SK,114,4.13,OK
495230,KoAct 코리아밸류업액티브,5,402340,SK스퀘어,53,3.83,OK
495230,KoAct 코리아밸류업액티브,6,005380,현대차,138,3.81,OK
495230,KoAct 코리아밸류업액티브,7,012330,현대모비스,119,3.61,OK
495230,KoAct 코리아밸류업액티브,8,055550,신한지주,457,3.09,OK
495230,KoAct 코리아밸류업액티브,9,012450,한화에어로스페이스,43,2.50,OK
495230,KoAct 코리아밸류업액티브,10,086790,하나금융지주,300,2.47,OK
363570,KODEX 장기종합채권(AA-이상)액티브,,,,,,EMPTY_NO_TABLE
471780,TIGER 코리아테크액티브,1,005930,삼성전자,374,26.01,OK
471780,TIGER 코리아테크액티브,2,000660,SK하이닉스,42,21.17,OK
471780,TIGER 코리아테크액티브,3,009150,삼성전기,29,10.21,OK
471780,TIGER 코리아테크액티브,4,319660,피에스케이,88,4.44,OK
471780,TIGER 코리아테크액티브,5,095610,테스,79,4.02,OK
471780,TIGER 코리아테크액티브,6,353200,대덕전자,120,3.73,OK
471780,TIGER 코리아테크액티브,7,089970,브이엠,132,3.48,OK
471780,TIGER 코리아테크액티브,8,222800,심텍,115,3.40,OK
471780,TIGER 코리아테크액티브,9,131290,티에스이,45,3.08,OK
471780,TIGER 코리아테크액티브,10,031980,피에스케이홀딩스,80,3.06,OK
385510,KODEX 신재생에너지액티브,1,475150,SK이터닉스,"2,585",7.16,OK
385510,KODEX 신재생에너지액티브,2,006400,삼성SDI,258,6.54,OK
385510,KODEX 신재생에너지액티브,3,010060,OCI홀딩스,551,6.50,OK
385510,KODEX 신재생에너지액티브,4,322000,HD현대에너지솔루션,910,6.30,OK
385510,KODEX 신재생에너지액티브,5,009830,한화솔루션,"3,067",5.66,OK
385510,KODEX 신재생에너지액티브,6,178320,서진시스템,"2,162",4.89,OK
385510,KODEX 신재생에너지액티브,7,112610,씨에스윈드,"2,034",4.85,OK
385510,KODEX 신재생에너지액티브,8,100090,SK오션플랜트,"5,027",3.88,OK
385510,KODEX 신재생에너지액티브,9,126340,비나텍,898,3.57,OK
385510,KODEX 신재생에너지액티브,10,010120,LS ELECTRIC,332,3.53,OK
388420,RISE 비메모리반도체액티브,1,005930,삼성전자,583,24.72,OK
388420,RISE 비메모리반도체액티브,2,000660,SK하이닉스,56,17.21,OK
388420,RISE 비메모리반도체액티브,3,222800,심텍,381,6.86,OK
388420,RISE 비메모리반도체액티브,4,089970,브이엠,415,6.67,OK
388420,RISE 비메모리반도체액티브,5,319660,피에스케이,189,5.81,OK
388420,RISE 비메모리반도체액티브,6,009150,삼성전기,23,4.94,OK
388420,RISE 비메모리반도체액티브,7,074600,원익QnC,855,4.31,OK
388420,RISE 비메모리반도체액티브,8,353200,대덕전자,225,4.27,OK
388420,RISE 비메모리반도체액티브,9,330860,네패스아크,637,4.09,OK
388420,RISE 비메모리반도체액티브,10,058470,리노공업,332,4.00,OK
0008S0,TIGER 미국배당다우존스타겟데일리커버드콜,,,,,,EMPTY_NO_TABLE
0092C0,SOL 27-12 회사채(AA-이상)액티브,,,,,,EMPTY_NO_TABLE
123320,TIGER 레버리지,1,005930,삼성전자,"13,021",21.92,OK
123320,TIGER 레버리지,2,000660,SK하이닉스,"1,547",18.88,OK
123320,TIGER 레버리지,3,102110,TIGER 200,"20,809",14.98,OK
123320,TIGER 레버리지,4,402340,SK스퀘어,257,1.98,OK
123320,TIGER 레버리지,5,009150,삼성전기,157,1.34,OK
123320,TIGER 레버리지,6,005380,현대차,380,1.12,OK
123320,TIGER 레버리지,7,105560,KB금융,850,1.05,OK
123320,TIGER 레버리지,8,055550,신한지주,"1,150",0.83,OK
123320,TIGER 레버리지,9,000270,기아,682,0.65,OK
123320,TIGER 레버리지,10,028260,삼성물산,270,0.65,OK
478150,TIME 글로벌우주테크&방산액티브,,,,,,EMPTY_NO_TABLE
486450,SOL 미국AI전력인프라,,,,,,EMPTY_NO_TABLE
0162Y0,TIME 코스닥액티브,1,064290,인텍플러스,750,8.26,OK
0162Y0,TIME 코스닥액티브,2,095610,테스,170,8.05,OK
0162Y0,TIME 코스닥액티브,3,036930,주성엔지니어링,102,4.73,OK
0162Y0,TIME 코스닥액티브,4,196170,알테오젠,49,3.94,OK
0162Y0,TIME 코스닥액티브,5,319660,피에스케이,79,3.70,OK
0162Y0,TIME 코스닥액티브,6,214450,파마리서치,35,2.94,OK
0162Y0,TIME 코스닥액티브,7,222800,심텍,99,2.72,OK
0162Y0,TIME 코스닥액티브,8,031980,피에스케이홀딩스,70,2.49,OK
0162Y0,TIME 코스닥액티브,9,420770,기가비스,60,2.47,OK
0162Y0,TIME 코스닥액티브,10,290650,엘앤씨바이오,139,2.45,OK
409820,KODEX 미국나스닥100레버리지(합성 H),,,,,,EMPTY_NO_TABLE
493810,TIGER 미국AI빅테크10타겟데일리커버드콜,,,,,,EMPTY_NO_TABLE
139230,TIGER 200 중공업,1,034020,두산에너빌리티,627,17.59,OK
139230,TIGER 200 중공업,2,267260,HD현대일렉트릭,38,11.48,OK
139230,TIGER 200 중공업,3,329180,HD현대중공업,55,10.28,OK
139230,TIGER 200 중공업,4,009540,HD한국조선해양,78,10.21,OK
139230,TIGER 200 중공업,5,010140,삼성중공업,"1,108",9.36,OK
139230,TIGER 200 중공업,6,298040,효성중공업,8,8.17,OK
139230,TIGER 200 중공업,7,064350,현대로템,123,8.01,OK
139230,TIGER 200 중공업,8,042660,한화오션,221,6.67,OK
139230,TIGER 200 중공업,9,000150,두산,12,5.69,OK
139230,TIGER 200 중공업,10,267270,HD건설기계,47,2.29,OK
302190,TIGER 중장기국채,,,,,,EMPTY_NO_TABLE
0182R0,1Q K반도체TOP2+,1,005930,삼성전자,607,29.11,OK
0182R0,1Q K반도체TOP2+,2,000660,SK하이닉스,77,26.77,OK
0182R0,1Q K반도체TOP2+,3,402340,SK스퀘어,87,19.03,OK
0182R0,1Q K반도체TOP2+,4,009150,삼성전기,67,16.27,OK
0182R0,1Q K반도체TOP2+,5,011070,LG이노텍,17,2.12,OK
0182R0,1Q K반도체TOP2+,6,042700,한미반도체,51,1.97,OK
0182R0,1Q K반도체TOP2+,7,036930,주성엔지니어링,38,1.31,OK
0182R0,1Q K반도체TOP2+,8,007660,이수페타시스,66,1.24,OK
0182R0,1Q K반도체TOP2+,9,240810,원익IPS,40,0.94,OK
0182R0,1Q K반도체TOP2+,10,000990,DB하이텍,38,0.79,OK
364970,TIGER 바이오TOP10,1,068270,셀트리온,529,28.18,OK
364970,TIGER 바이오TOP10,2,207940,삼성바이오로직스,64,27.26,OK
364970,TIGER 바이오TOP10,3,196170,알테오젠,279,26.86,OK
364970,TIGER 바이오TOP10,4,000100,유한양행,173,3.58,OK
364970,TIGER 바이오TOP10,5,298380,에이비엘바이오,120,2.89,OK
364970,TIGER 바이오TOP10,6,028300,HLB,340,2.65,OK
364970,TIGER 바이오TOP10,7,141080,리가켐바이오,74,2.55,OK
364970,TIGER 바이오TOP10,8,087010,펩트론,62,2.04,OK
364970,TIGER 바이오TOP10,9,326030,SK바이오팜,80,1.93,OK
364970,TIGER 바이오TOP10,10,0126Z0,삼성에피스홀딩스,16,1.84,OK
488980,SOL 26-12 회사채(AA-이상)액티브,,,,,,EMPTY_NO_TABLE
497880,SOL CD금리&머니마켓액티브,,,,,,EMPTY_NO_TABLE
363580,KODEX 200IT TR,1,402340,SK스퀘어,"1,082",22.92,OK
363580,KODEX 200IT TR,2,000660,SK하이닉스,665,22.38,OK
363580,KODEX 200IT TR,3,005930,삼성전자,"3,781",17.56,OK
363580,KODEX 200IT TR,4,009150,삼성전기,657,15.45,OK
363580,KODEX 200IT TR,5,006400,삼성SDI,718,5.76,OK
363580,KODEX 200IT TR,6,066570,LG전자,"1,277",4.32,OK
363580,KODEX 200IT TR,7,011070,LG이노텍,169,2.04,OK
363580,KODEX 200IT TR,8,003550,LG,"1,060",1.92,OK
363580,KODEX 200IT TR,9,042700,한미반도체,498,1.87,OK
363580,KODEX 200IT TR,10,018260,삼성에스디에스,450,1.56,OK
228790,TIGER 화장품,1,278470,에이피알,32,10.77,OK
228790,TIGER 화장품,2,257720,실리콘투,312,10.60,OK
228790,TIGER 화장품,3,192820,코스맥스,63,10.29,OK
228790,TIGER 화장품,4,161890,한국콜마,100,10.26,OK
228790,TIGER 화장품,5,214450,파마리서치,34,9.96,OK
228790,TIGER 화장품,6,051900,LG생활건강,42,9.25,OK
228790,TIGER 화장품,7,483650,달바글로벌,52,9.19,OK
228790,TIGER 화장품,8,090430,아모레퍼시픽,85,9.16,OK
228790,TIGER 화장품,9,241710,코스메카코리아,92,7.23,OK
228790,TIGER 화장품,10,018290,브이티,295,3.14,OK
213610,KODEX 삼성그룹밸류,1,005930,삼성전자,"2,013",23.51,OK
213610,KODEX 삼성그룹밸류,2,028260,삼성물산,492,8.15,OK
213610,KODEX 삼성그룹밸류,3,032830,삼성생명,514,7.69,OK
213610,KODEX 삼성그룹밸류,4,028050,삼성E&A,"3,781",7.13,OK
213610,KODEX 삼성그룹밸류,5,016360,삼성증권,"1,164",5.81,OK
213610,KODEX 삼성그룹밸류,6,207940,삼성바이오로직스,87,5.59,OK
213610,KODEX 삼성그룹밸류,7,009150,삼성전기,94,5.56,OK
213610,KODEX 삼성그룹밸류,8,000810,삼성화재,175,5.13,OK
213610,KODEX 삼성그룹밸류,9,006400,삼성SDI,251,5.07,OK
213610,KODEX 삼성그룹밸류,10,012750,에스원,"1,424",4.68,OK
463050,TIME K바이오액티브,1,068270,셀트리온,495,13.73,OK
463050,TIME K바이오액티브,2,196170,알테오젠,219,10.98,OK
463050,TIME K바이오액티브,3,207940,삼성바이오로직스,40,8.87,OK
463050,TIME K바이오액티브,4,128940,한미약품,120,7.25,OK
463050,TIME K바이오액티브,5,226950,올릭스,348,7.03,OK
463050,TIME K바이오액티브,6,141080,리가켐바이오,299,5.37,OK
463050,TIME K바이오액티브,7,237690,에스티팜,250,4.99,OK
463050,TIME K바이오액티브,8,347850,디앤디파마텍,296,3.61,OK
463050,TIME K바이오액티브,9,298380,에이비엘바이오,250,3.13,OK
463050,TIME K바이오액티브,10,068760,셀트리온제약,399,2.54,OK
0047A0,TIGER 차이나테크TOP10,,,,,,EMPTY_NO_TABLE
0151S0,KODEX 미국AI반도체TOP3플러스,,,,,,EMPTY_NO_TABLE
305080,TIGER 미국채10년선물,,,,,,EMPTY_NO_TABLE
458260,TIGER 미국투자등급회사채액티브(H),,,,,,EMPTY_NO_TABLE
261260,KODEX 미국달러선물인버스2X,1,261270,KODEX 미국달러선물인버스,812,13.33,OK
261260,KODEX 미국달러선물인버스2X,2,760004,키움 인버스 미국달러선물 ETN,365,7.19,OK
261260,KODEX 미국달러선물인버스2X,3,230480,KIWOOM 미국달러선물인버스2X,117,1.01,OK
261260,KODEX 미국달러선물인버스2X,4,139660,KIWOOM 미국달러선물인버스,58,0.98,OK
261260,KODEX 미국달러선물인버스2X,5,469530,RISE 미국달러선물인버스,42,0.80,OK
329650,KODEX TRF3070,1,251350,KODEX MSCI선진국,"1,836",-,OK
329650,KODEX TRF3070,2,471230,KODEX 국고채10년액티브,242,-,OK
329650,KODEX TRF3070,3,457700,KODEX 53-09 국고채액티브,606,-,OK
329650,KODEX TRF3070,4,457690,KODEX 33-06 국고채액티브,303,-,OK
495060,TIME 코리아밸류업액티브,1,000660,SK하이닉스,182,22.02,OK
495060,TIME 코리아밸류업액티브,2,005930,삼성전자,"1,079",18.00,OK
495060,TIME 코리아밸류업액티브,3,402340,SK스퀘어,143,10.89,OK
495060,TIME 코리아밸류업액티브,4,105560,KB금융,390,4.76,OK
495060,TIME 코리아밸류업액티브,5,055550,신한지주,511,3.64,OK
495060,TIME 코리아밸류업액티브,6,071050,한국금융지주,213,3.31,OK
495060,TIME 코리아밸류업액티브,7,086790,하나금융지주,345,3.00,OK
495060,TIME 코리아밸류업액티브,8,012450,한화에어로스페이스,47,2.88,OK
495060,TIME 코리아밸류업액티브,9,095610,테스,221,2.70,OK
495060,TIME 코리아밸류업액티브,10,034730,SK,64,2.45,OK
0089D0,KODEX 금융고배당TOP10,1,105560,KB금융,"1,787",23.90,OK
0089D0,KODEX 금융고배당TOP10,2,086790,하나금융지주,"1,669",15.89,OK
0089D0,KODEX 금융고배당TOP10,3,316140,우리금융지주,"5,703",12.78,OK
0089D0,KODEX 금융고배당TOP10,4,024110,기업은행,"6,844",10.40,OK
0089D0,KODEX 금융고배당TOP10,5,000810,삼성화재,225,10.33,OK
0089D0,KODEX 금융고배당TOP10,6,005830,DB손해보험,555,6.34,OK
0089D0,KODEX 금융고배당TOP10,7,071050,한국금융지주,370,6.30,OK
0089D0,KODEX 금융고배당TOP10,8,005940,NH투자증권,"2,737",6.12,OK
0089D0,KODEX 금융고배당TOP10,9,016360,삼성증권,535,4.18,OK
0089D0,KODEX 금융고배당TOP10,10,039490,키움증권,150,3.48,OK
437080,KODEX 미국종합채권ESG액티브(H),,,,,,EMPTY_NO_TABLE
498270,KIWOOM 미국양자컴퓨팅,,,,,,EMPTY_NO_TABLE
442320,RISE 글로벌원자력,1,034020,두산에너빌리티,508,-,OK
442320,RISE 글로벌원자력,2,267260,HD현대일렉트릭,26,-,OK
442320,RISE 글로벌원자력,3,298040,효성중공업,6,-,OK
442320,RISE 글로벌원자력,4,000720,현대건설,83,-,OK
442320,RISE 글로벌원자력,5,032820,우리기술,491,-,OK
442320,RISE 글로벌원자력,6,062040,산일전기,30,-,OK
442320,RISE 글로벌원자력,7,051600,한전KPS,73,-,OK
442320,RISE 글로벌원자력,8,052690,한전기술,32,-,OK
442320,RISE 글로벌원자력,9,083650,비에이치아이,60,-,OK
442320,RISE 글로벌원자력,10,457550,우진엔텍,153,-,OK
0183V0,KIWOOM 삼성전자&SK하이닉스채권혼합50,1,005930,삼성전자,"1,114",-,OK
0183V0,KIWOOM 삼성전자&SK하이닉스채권혼합50,2,000660,SK하이닉스,146,-,OK
0182S0,1Q K반도체TOP2채권혼합50,1,005930,삼성전자,594,-,OK
0182S0,1Q K반도체TOP2채권혼합50,2,000660,SK하이닉스,73,-,OK
0182S0,1Q K반도체TOP2채권혼합50,3,479080,1Q 머니마켓액티브,"1,209",-,OK
0182S0,1Q K반도체TOP2채권혼합50,4,0131W0,1Q 단기특수은행채액티브,179,-,OK
0104N0,TIGER 200타겟위클리커버드콜,1,005930,삼성전자,"2,665",32.02,OK
0104N0,TIGER 200타겟위클리커버드콜,2,000660,SK하이닉스,316,27.52,OK
0104N0,TIGER 200타겟위클리커버드콜,3,402340,SK스퀘어,52,2.85,OK
0104N0,TIGER 200타겟위클리커버드콜,4,102110,TIGER 200,423,2.17,OK
0104N0,TIGER 200타겟위클리커버드콜,5,009150,삼성전기,32,1.95,OK
0104N0,TIGER 200타겟위클리커버드콜,6,005380,현대차,77,1.61,OK
0104N0,TIGER 200타겟위클리커버드콜,7,105560,KB금융,174,1.53,OK
0104N0,TIGER 200타겟위클리커버드콜,8,055550,신한지주,236,1.21,OK
0104N0,TIGER 200타겟위클리커버드콜,9,000270,기아,140,0.95,OK
0104N0,TIGER 200타겟위클리커버드콜,10,028260,삼성물산,55,0.94,OK
448540,ACE 엔비디아채권혼합,,,,,,EMPTY_NO_TABLE
472160,TIGER 미국테크TOP10 INDXX(H),,,,,,EMPTY_NO_TABLE
490090,TIGER 미국AI빅테크10,,,,,,EMPTY_NO_TABLE
266160,RISE 고배당,1,000660,SK하이닉스,240,26.30,OK
266160,RISE 고배당,2,005930,삼성전자,"1,616",24.43,OK
266160,RISE 고배당,3,000270,기아,833,7.10,OK
266160,RISE 고배당,4,105560,KB금융,429,4.74,OK
266160,RISE 고배당,5,055550,신한지주,553,3.57,OK
266160,RISE 고배당,6,005380,현대차,122,3.22,OK
266160,RISE 고배당,7,086790,하나금융지주,397,3.13,OK
266160,RISE 고배당,8,316140,우리금융지주,"1,348",2.50,OK
266160,RISE 고배당,9,000810,삼성화재,59,2.24,OK
266160,RISE 고배당,10,024110,기업은행,"1,688",2.12,OK
394670,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),,,,,,EMPTY_NO_TABLE
302450,RISE 코스피,1,005930,삼성전자,"3,829",27.62,OK
302450,RISE 코스피,2,000660,SK하이닉스,467,24.42,OK
302450,RISE 코스피,3,402340,SK스퀘어,86,2.83,OK
302450,RISE 코스피,4,009150,삼성전기,49,1.79,OK
302450,RISE 코스피,5,005380,현대차,134,1.69,OK
302450,RISE 코스피,6,373220,LG에너지솔루션,153,1.42,OK
302450,RISE 코스피,7,105560,KB금융,232,1.22,OK
302450,RISE 코스피,8,032830,삼성생명,131,1.21,OK
302450,RISE 코스피,9,207940,삼성바이오로직스,30,1.19,OK
302450,RISE 코스피,10,028260,삼성물산,106,1.08,OK
476450,KIWOOM 머니마켓액티브,1,496020,WON 전단채플러스액티브,100,-,OK
476450,KIWOOM 머니마켓액티브,2,464240,KIWOOM 26-09회사채(AA-이상)액티브,25,-,OK
452360,SOL 미국배당다우존스(H),,,,,,EMPTY_NO_TABLE
0197X0,SOL SK하이닉스선물단일종목인버스2X,,,,,,EMPTY_NO_TABLE
267770,TIGER 200선물레버리지,1,102110,TIGER 200,"18,068",16.93,OK
267770,TIGER 200선물레버리지,2,123320,TIGER 레버리지,"5,318",5.50,OK
267770,TIGER 200선물레버리지,3,252400,RISE 200선물레버리지,"4,545",4.41,OK
332930,HANARO 200TR,1,005930,삼성전자,"9,123",32.63,OK
332930,HANARO 200TR,2,000660,SK하이닉스,"1,084",28.11,OK
332930,HANARO 200TR,3,402340,SK스퀘어,180,2.94,OK
332930,HANARO 200TR,4,009150,삼성전기,109,1.97,OK
332930,HANARO 200TR,5,005380,현대차,267,1.67,OK
332930,HANARO 200TR,6,105560,KB금융,596,1.56,OK
332930,HANARO 200TR,7,055550,신한지주,806,1.23,OK
332930,HANARO 200TR,8,000270,기아,478,0.96,OK
332930,HANARO 200TR,9,028260,삼성물산,189,0.96,OK
332930,HANARO 200TR,10,086790,하나금융지주,488,0.91,OK
480040,ACE 미국반도체데일리타겟커버드콜(합성),,,,,,EMPTY_NO_TABLE
433500,ACE 원자력TOP10,1,034020,두산에너빌리티,"17,211",25.20,OK
433500,ACE 원자력TOP10,2,000720,현대건설,"10,179",20.66,OK
433500,ACE 원자력TOP10,3,000150,두산,466,11.54,OK
433500,ACE 원자력TOP10,4,047040,대우건설,"32,224",10.32,OK
433500,ACE 원자력TOP10,5,052690,한전기술,"4,027",7.86,OK
433500,ACE 원자력TOP10,6,083650,비에이치아이,"8,080",7.49,OK
433500,ACE 원자력TOP10,7,032820,우리기술,"32,540",6.96,OK
433500,ACE 원자력TOP10,8,051600,한전KPS,"5,102",4.49,OK
433500,ACE 원자력TOP10,9,028260,삼성물산,317,2.29,OK
433500,ACE 원자력TOP10,10,015760,한국전력,"3,340",2.29,OK
0204D0,KODEX 현대차로보틱스밸류체인TOP3플러스,1,012330,현대모비스,192,-,OK
0204D0,KODEX 현대차로보틱스밸류체인TOP3플러스,2,000270,기아,645,-,OK
0204D0,KODEX 현대차로보틱스밸류체인TOP3플러스,3,005380,현대차,179,-,OK
0204D0,KODEX 현대차로보틱스밸류체인TOP3플러스,4,086280,현대글로비스,138,-,OK
0204D0,KODEX 현대차로보틱스밸류체인TOP3플러스,5,307950,현대오토에버,29,-,OK
0204D0,KODEX 현대차로보틱스밸류체인TOP3플러스,6,011210,현대위아,187,-,OK
0204D0,KODEX 현대차로보틱스밸류체인TOP3플러스,7,011070,LG이노텍,8,-,OK
0204D0,KODEX 현대차로보틱스밸류체인TOP3플러스,8,204320,HL만도,97,-,OK
495550,SOL 코리아밸류업TR,1,000660,SK하이닉스,185,20.40,OK
495550,SOL 코리아밸류업TR,2,005930,삼성전자,"1,052",16.00,OK
495550,SOL 코리아밸류업TR,3,402340,SK스퀘어,126,8.74,OK
495550,SOL 코리아밸류업TR,4,005380,현대차,188,4.99,OK
495550,SOL 코리아밸류업TR,5,105560,KB금융,418,4.65,OK
495550,SOL 코리아밸류업TR,6,055550,신한지주,567,3.68,OK
495550,SOL 코리아밸류업TR,7,000270,기아,336,2.88,OK
495550,SOL 코리아밸류업TR,8,086790,하나금융지주,343,2.72,OK
495550,SOL 코리아밸류업TR,9,012450,한화에어로스페이스,45,2.52,OK
